通州|北关|精装南北两居 满五唯一 看房有钥匙 诚意售|富河园| | 2室1厅 | 70.1平米 | 南 北 | 精装|高楼层(共6层)  1995年建板楼  -  |北关|280万|单价39943元/平米
通州|顺义其它|港馨东区精装修两居业主诚心出售看房方便价钱有商量|港馨家园东区| | 2室1厅 | 94.04平米 | 南 北 | 其他|中楼层(共7层)  2007年建板楼  -  |顺义其它|270万|单价28712元/平米
通州|顺义其它|正规三居室，南北通透，电梯房，精装修|中建国际城| | 3室1厅 | 94平米 | 南 北 | 精装|低楼层(共14层)  板楼  -  |顺义其它|357万|单价37979元/平米
通州|顺义其它|好望山稀缺边户，不临街，三面采光，地下室5.6米挑高|龙湖好望山| | 4室3厅 | 313平米 | 南 北 | 毛坯|低楼层(共5层)  2013年建  -  |顺义其它|850万|单价27157元/平米
通州|顺义其它|龙湖精装南花园独栋别墅，花园大，带车位|龙湖香醍漫步四区北区| | 6室3厅 | 293平米 | 南 北 | 其他|低楼层(共2层)  2010年建  -  |顺义其它|800万|单价27304元/平米
通州|顺义其它|顺义新城 纳帕尔湾精装独栋别墅|纳帕尔湾| | 5室2厅 | 330平米 | 南 北 | 精装|地下室(共2层)  2009年建  -  |顺义其它|800万|单价24243元/平米
通州|顺义其它|龙湖好望山 中间位置临近水系下叠 |龙湖好望山| | 5室2厅 | 290平米 | 南 北 | 毛坯|低楼层(共4层)  2013年建  -  |顺义其它|650万|单价22414元/平米
通州|顺义其它|水色时光二区 4室2厅 460万|水色时光二区| | 4室2厅 | 187平米 | 南 北 | 精装|地下室(共3层)  2008年建  -  |顺义其它|460万|单价24599元/平米
通州|顺义其它|东方太阳城精装三居室   拎包入住|东方太阳城| | 3室2厅 | 173平米 | 南 北 | 精装|中楼层(共4层)  2003年建板楼  -  |顺义其它|368万|单价21272元/平米
通州|顺义其它|带露台 带电梯的四五复式 有赠送面积|顺鑫花语| | 3室2厅 | 153平米 | 南 北 | 精装|中楼层(共7层)  2009年建板楼  -  |顺义其它|450万|单价29412元/平米
通州|顺义其它|精装修 黄金楼层 南北朝向 配套设施完善|馨港庄园三区| | 2室1厅 | 89平米 | 南 北 | 其他|低楼层(共6层)  2004年建板楼  -  |顺义其它|235万|单价26405元/平米
通州|顺义其它|东亚首航国际 1室1厅 100万|东亚首航国际| | 1室1厅 | 53.38平米 | 西 | 其他|中楼层(共10层)  2014年建塔楼  -  |顺义其它|100万|单价18734元/平米
通州|顺义其它|龙湖香醍漫步三区 2室2厅 310万|龙湖香醍漫步三区| | 2室2厅 | 95平米 | 东南 | 其他|中楼层(共6层)  2008年建板楼  -  |顺义其它|310万|单价32632元/平米
通州|顺义其它|石园南区 2室1厅 235万|石园南区| | 2室1厅 | 79.07平米 | 西南 | 其他|低楼层(共6层)  1993年建板楼  -  |顺义其它|235万|单价29721元/平米
通州|顺义其它|东亚首航国际 1室0厅 72万|东亚首航国际| | 1室0厅 | 38平米 | 西 | 其他|中楼层(共9层)  2014年建塔楼  -  |顺义其它|72万|单价18948元/平米
通州|顺义其它|鹭峯国际 开发商送精装修 独立两居室 黄金楼层 |鹭峯国际| | 2室1厅 | 90.46平米 | 北 | 精装|中楼层(共14层)  2014年建板楼  -  |顺义其它|160万|单价17688元/平米
通州|顺义其它|龙湖 经典三居 送家电 精装修 诚心出售|龙湖香醍漫步二区| | 3室2厅 | 111.6平米 | 南 北 | 精装|高楼层(共6层)  2008年建板楼  -  |顺义其它|320万|单价28674元/平米
通州|顺义其它|龙湖二期 经典三居 纯日式装修 送家电  随时看房|龙湖香醍漫步二区| | 3室2厅 | 111.6平米 | 南 北 | 精装|高楼层(共6层)  2008年建板楼  -  |顺义其它|320万|单价28674元/平米
通州|顺义其它|东方太阳城 5室3厅 1290万|东方太阳城| | 5室3厅 | 282平米 | 东 南 西 北 | 精装|低楼层(共2层)  2006年建  -  |顺义其它|1290万|单价45745元/平米
通州|顺义其它|龙湖香醍 精装平层四居室 带前后半封闭露台|龙湖香醍漫步四区南区| | 4室2厅 | 160平米 | 南 北 | 其他|中楼层(共8层)  2010年建  -  |顺义其它|460万|单价28750元/平米
通州|顺义其它|龙湖 在售装修精美实用三居 全明户型|龙湖香醍漫步四区北区| | 3室2厅 | 120平米 | 南 北 | 精装|低楼层(共8层)  2010年建板楼  -  |顺义其它|360万|单价30000元/平米
通州|顺义其它|龙湖三区 四室三卫花园洋房 带车位|龙湖香醍漫步三区| | 4室2厅 | 157.89平米 | 南 北 | 其他|低楼层(共6层)  2008年建板楼  -  |顺义其它|390万|单价24701元/平米
通州|顺义其它|精装修，买一次送一层，有院子，诚心出售。|顺鑫花语| | 3室3厅 | 90平米 | 南 北 | 其他|低楼层(共9层)  2009年建板塔结合  -  |顺义其它|430万|单价47778元/平米
通州|顺义其它|石景苑 2室2厅 310万|石景苑| | 2室2厅 | 93.36平米 | 南 北 | 精装|低楼层(共15层)  2008年建板楼  -  |顺义其它|310万|单价33205元/平米
通州|顺义其它|龙湖香醍漫步 满2年 原值高 明厨明卫 带产权车位|龙湖香醍漫步四区北区| | 3室2厅 | 135平米 | 南 北 | 简装|中楼层(共8层)  2010年建板楼  -  |顺义其它|425万|单价31482元/平米
通州|顺义其它|龙湖洋房 双卧朝南 满两年 原值高诚售|龙湖香醍漫步四区北区| | 3室2厅 | 138平米 | 南 北 | 毛坯|中楼层(共8层)  2010年建板楼  -  |顺义其它|380万|单价27537元/平米
通州|顺义其它|新社区 环境优美 房子位置小区中心位置   中高楼层|恒华安纳湖| | 2室1厅 | 93平米 | 南 北 | 其他|中楼层(共18层)  2013年建板楼  -  |顺义其它|285万|单价30646元/平米
通州|顺义其它|石园南区！全明户型！满五年唯一！随时可看！|石园南区| | 2室1厅 | 85平米 | 南 北 | 其他|高楼层(共6层)  1993年建板楼  -  |顺义其它|240万|单价28236元/平米
通州|顺义其它|苏活小区二区loft户型，适合年轻人居住|北京苏活二区| | 1室1厅 | 42.88平米 | 西 | 精装|低楼层(共9层)  2010年建板塔结合  -  |顺义其它|110万|单价25653元/平米
通州|顺义其它|龙湖香醍漫步四区北区 3室2厅 400万|龙湖香醍漫步四区北区| | 3室2厅 | 136平米 | 南 北 | 其他|中楼层(共8层)  2010年建板楼  -  |顺义其它|400万|单价29412元/平米
通州|顺义其它|龙湖电梯洋房 南北露台 精装修可拎包入住|龙湖香醍漫步三区| | 3室2厅 | 115平米 | 南 北 | 精装|高楼层(共6层)  2008年建板楼  -  |顺义其它|330万|单价28696元/平米
通州|顺义其它|精装修 近地铁免税2居 新小区|石景苑| | 2室2厅 | 105平米 | 南 | 其他|高楼层(共15层)  2008年建板塔结合  -  |顺义其它|293万|单价27905元/平米
通州|顺义其它|东方太阳城 顶层双卧朝南两居室 拎包入住|东方太阳城| | 2室2厅 | 96平米 | 南 北 | 精装|高楼层(共6层)  2008年建板楼  -  |顺义其它|340万|单价35417元/平米
通州|顺义其它|港馨家园西区 2室1厅 205万|港馨家园西区| | 2室1厅 | 91平米 | 南 北 | 其他|高楼层(共6层)  2006年建板楼  -  |顺义其它|205万|单价22528元/平米
通州|顺义其它|龙湖花园洋房 南北大露台 精装自住 南北通透 全明户型|龙湖香醍漫步三区| | 3室2厅 | 115平米 | 南 北 | 其他|高楼层(共6层)  2008年建板楼  -  |顺义其它|330万|单价28696元/平米
通州|顺义其它|浅山香邑 3室1厅 185万|浅山香邑| | 3室1厅 | 137平米 | 南 北 | 毛坯|低楼层(共9层)  2011年建板楼  -  |顺义其它|185万|单价13504元/平米
通州|顺义其它|楼龄新 带电梯 精装修 业主诚意出售 |焦各庄街2号院| | 1室1厅 | 61.57平米 | 北 | 精装|高楼层(共12层)  2012年建板塔结合  -  |顺义其它|99万|单价16080元/平米
通州|顺义其它|龙湖西北底跃 带花园 毛坯房 诚意出售|龙湖香醍漫步一区| | 4室2厅 | 89.87平米 | 西北 | 毛坯|低楼层(共6层)  2008年建板楼  -  |顺义其它|450万|单价50073元/平米
通州|顺义其它|龙湖香醍漫步 南北通透大三居 全明格局，满2年|龙湖香醍漫步四区北区| | 3室2厅 | 143平米 | 南 北 | 毛坯|中楼层(共8层)  板楼  -  |顺义其它|330万|单价23077元/平米
通州|顺义其它|东亚首航精装开间，临地铁，拎包入住|东亚首航国际| | 1室0厅 | 38.65平米 | 西 | 其他|高楼层(共9层)  2014年建板塔结合  -  |顺义其它|67万|单价17336元/平米
通州|顺义其它|精装联排别墅拎包即住业主诚意出售|水色时光二区| | 3室2厅 | 164平米 | 南 北 | 精装|地下室(共3层)    -  |顺义其它|400万|单价24391元/平米
通州|顺义其它|龙湖好望山 上叠别墅 带车位 带露台|龙湖好望山| | 3室2厅 | 220平米 | 南 北 | 其他|中楼层(共6层)  2013年建  -  |顺义其它|550万|单价25000元/平米
通州|顺义其它|港馨东区 带电梯 三居双卫 满两年原值高|港馨家园东区| | 3室2厅 | 133平米 | 南 北 | 精装|高楼层(共12层)  2011年建板楼  -  |顺义其它|360万|单价27068元/平米
通州|顺义其它|龙湖香醍漫步一区东南金角底跃 毛坯现房 东南地上花园|龙湖香醍漫步一区| | 2室1厅 | 87.88平米 | 东 南 | 毛坯|低楼层(共6层)  2008年建板楼  -  |顺义其它|420万|单价47793元/平米
通州|顺义其它|毓秀园独栋别墅，低总价，精装修，满五年，紧邻城区|毓秀园北区| | 5室2厅 | 235平米 | 东 南 西 北 | 精装|低楼层(共3层)  2000年建  -  |顺义其它|600万|单价25532元/平米
通州|顺义其它|东方太阳城核心好位置 三面观湖|东方太阳城| | 2室2厅 | 120平米 | 南 北 | 毛坯|高楼层(共6层)  2010年建板楼  -  |顺义其它|380万|单价31667元/平米
通州|顺义其它|带花园500平挑空客厅六居室独栋|水色时光一区| | 5室2厅 | 258平米 | 南 北 | 毛坯|低楼层(共2层)    -  |顺义其它|700万|单价27132元/平米
通州|顺义其它|不限购小户型 低总价 地铁房 50年大产权|东亚首航国际| | 1室0厅 | 38.65平米 | 东 | 毛坯|高楼层(共9层)  2014年建塔楼  -  |顺义其它|75万|单价19405元/平米
通州|顺义其它|M15号线 业主的婚房 诚心出售 送装修 家电可议|东亚首航国际| | 1室1厅 | 42平米 | 南 | 其他|低楼层(共13层)  2014年建塔楼  -  |顺义其它|85万|单价20239元/平米
通州|顺义其它|龙湖香醍漫步四区南区 4室3厅 760万|龙湖香醍漫步四区南区| | 4室3厅 | 295平米 | 南 北 | 其他|地下室(共2层)  2010年建  -  |顺义其它|760万|单价25763元/平米
通州|顺义其它|满五唯一，三居，通透，学区，紧邻公园|港馨家园西区| | 3室1厅 | 114.39平米 | 南 北 | 其他|高楼层(共6层)  2006年建板楼  -  |顺义其它|330万|单价28849元/平米
通州|顺义其它|港馨家园东区 3室2厅 316万|港馨家园东区| | 3室2厅 | 100平米 | 南 北 | 其他|中楼层(共16层)  2010年建板楼  -  |顺义其它|316万|单价31600元/平米
通州|顺义其它|港馨东区 带电梯 独立两居 急售|港馨家园东区| | 2室2厅 | 98.99平米 | 南 北 | 精装|低楼层(共11层)  2010年建板楼  -  |顺义其它|265万|单价26771元/平米
通州|顺义其它|楼龄较新，绿化高，容积率低，适宜居住，安家首选|顺鑫花语| | 2室1厅 | 97.61平米 | 南 北 | 简装|低楼层(共10层)  2009年建板塔结合  -  |顺义其它|305万|单价31247元/平米
通州|顺义其它|小户型两居，明厨明卫，带装修，双通透|水色时光五区| | 2室2厅 | 87.41平米 | 南 北 | 简装|低楼层(共10层)    -  |顺义其它|175万|单价20021元/平米
通州|顺义其它|东方太阳城 精装一居 朝南户型 紧邻大湖|东方太阳城| | 1室2厅 | 86平米 | 南 | 其他|中楼层(共6层)  2010年建板楼  -  |顺义其它|220万|单价25582元/平米
通州|顺义其它|不限购 正规两居 有天然气 临近地铁|焦各庄街2号院| | 2室1厅 | 105平米 | 东 西 | 精装|高楼层(共12层)  2012年建板塔结合  -  |顺义其它|180万|单价17143元/平米
通州|顺义其它|龙湖香醍溪岸双卧朝南三居室，不把边不临街|龙湖香醍漫步四区北区| | 3室2厅 | 145.35平米 | 南 北 | 其他|中楼层(共8层)  2010年建板楼  -  |顺义其它|400万|单价27520元/平米
通州|顺义其它|石园东苑！稀有二层！精装修！繁华地段！|石园东苑| | 1室1厅 | 73.29平米 | 南 北 | 其他|低楼层(共6层)  2001年建板楼  -  |顺义其它|220万|单价30018元/平米
通州|顺义其它|水色时光五区 精装婚房 看房随时|水色时光五区| | 2室2厅 | 75.01平米 | 南 | 精装|低楼层(共11层)    -  |顺义其它|150万|单价19998元/平米
通州|顺义其它|龙湖香醍漫步 原值210万 精装修有车位 南北通透2居|龙湖香醍漫步一区| | 2室2厅 | 92.09平米 | 南 北 | 其他|低楼层(共6层)  2008年建板楼  -  |顺义其它|325万|单价35292元/平米
通州|顺义其它|南北通透大两居  户型好 全明格局 中高楼层采光好|馨港庄园三区| | 2室2厅 | 106.16平米 | 南 | 其他|高楼层(共6层)  2004年建板楼  -  |顺义其它|218万|单价20536元/平米
通州|顺义其它|港馨东区 电梯房两居 精装婚房 拎包入住|港馨家园东区| | 2室1厅 | 97平米 | 南 北 | 精装|高楼层(共10层)  2010年建板楼  -  |顺义其它|290万|单价29897元/平米
通州|顺义其它|水色时光四区，经典户型两室两厅两卫，业主诚意出售！|水色时光四区| | 2室2厅 | 102平米 | 南 北 | 毛坯|低楼层(共11层)    -  |顺义其它|180万|单价17648元/平米
通州|顺义其它|龙湖香醍漫步四区北区 4室3厅 800万|龙湖香醍漫步四区北区| | 4室3厅 | 285平米 | 南 北 | 其他|低楼层(共2层)  2010年建  -  |顺义其它|800万|单价28071元/平米
通州|顺义其它|龙湖香醍漫步四区南区 1室0厅 130万|龙湖香醍漫步四区南区| | 1室0厅 | 38.96平米 | 南 | 其他|低楼层(共8层)  2010年建  -  |顺义其它|130万|单价33368元/平米
通州|顺义其它|不限购 可以注册公司  电梯房 小区有天然气 商水民电|焦各庄街2号院| | 2室1厅 | 97平米 | 北 | 精装|低楼层(共14层)  2012年建板塔结合  -  |顺义其它|180万|单价18557元/平米
通州|顺义其它|不限购+租金高+正东向+近地铁+随时签约|东亚首航国际| | 1室0厅 | 38.65平米 | 东 | 简装|低楼层(共9层)  2014年建板塔结合  -  |顺义其它|68万|单价17594元/平米
通州|顺义其它|马可汇50年商业住房 紧邻地铁 带天燃气|焦各庄街2号院| | 1室1厅 | 59平米 | 南 | 其他|低楼层(共12层)  2012年建板塔结合  -  |顺义其它|110万|单价18645元/平米
通州|顺义其它|独栋别墅 南北花园 全新毛坯 不临街不把边|龙湖香醍漫步四区北区| | 5室3厅 | 280.39平米 | 南 北 | 毛坯|低楼层(共2层)  2010年建  -  |顺义其它|800万|单价28532元/平米
通州|顺义其它|稀缺精装大三居，户型通透，南北无遮挡|龙湖香醍漫步三区| | 3室2厅 | 122平米 | 南 北 | 精装|高楼层(共6层)  2009年建板楼  -  |顺义其它|380万|单价31148元/平米
通州|顺义其它|龙湖一期精装三居室，拎包即住，带露台|龙湖香醍漫步三区| | 3室2厅 | 122平米 | 南 北 | 其他|高楼层(共6层)  2009年建板楼  -  |顺义其它|380万|单价31148元/平米
通州|顺义其它|龙湖独栋别墅 南花园 带车位 满两年|龙湖香醍漫步四区南区| | 4室3厅 | 300平米 | 南 北 | 其他|地下室(共2层)  2010年建  -  |顺义其它|650万|单价21667元/平米
通州|顺义其它|龙湖一期独栋别墅，南花园，通透性好|龙湖香醍漫步二区| | 5室3厅 | 220平米 | 东 南 西 北 | 其他|地下室(共2层)  2009年建  -  |顺义其它|850万|单价38637元/平米
通州|顺义其它|龙湖溪岸 独栋别墅 南北花园   满两年|龙湖香醍漫步四区北区| | 5室3厅 | 282平米 | 南 北 | 其他|低楼层(共2层)  2010年建  -  |顺义其它|700万|单价24823元/平米
通州|顺义其它|彰显老北京的风采 独门独院 别墅区里的四合院|东方太阳城| | 8室4厅 | 843.01平米 | 南 北 | 精装|低楼层(共1层)  板楼  -  |顺义其它|5000万|单价59312元/平米
