顺义|北七家|海德堡联排别墅  精装修拎包入住 前后花园区中心位置|海德堡花园| | 5室2厅 | 202.68平米 | 南 北 | 精装|低楼层(共4层)  1999年建  -  |北七家|695万|单价34291元/平米
顺义|顺义城|低楼层 有钥匙 小区中心位置 随时看房 满五年|义宾北区| | 2室1厅 | 62.36平米 | 南 北 | 简装|中楼层(共6层)  1989年建板楼  -  |顺义城|163万|单价26139元/平米
顺义|顺义城|龙府花园 带阁楼  学区地铁房|龙府花园| | 3室2厅 | 89.5平米 | 南 北 | 简装|高楼层(共5层)  2001年建板楼  -  |顺义城|300万|单价33520元/平米
顺义|顺义城|幸福东区 南北通透 正规两居室 |幸福东区| | 2室1厅 | 76平米 | 南 北 | 简装|地下室(共6层)  1998年建板楼  -  |顺义城|180万|单价23685元/平米
顺义|顺义城|独立3居 全明格局 满五年 改善首选 |仓上小区| | 3室2厅 | 121.36平米 | 南 北 | 精装|高楼层(共6层)  1995年建板楼  -  |顺义城|300万|单价24720元/平米
顺义|顺义城|重点学区房 满五公房 中间楼层 |站前东街| | 2室1厅 | 80平米 | 南 北 | 简装|中楼层(共6层)  板楼  -  |顺义城|280万|单价35000元/平米
顺义|顺义城|精装一居，业主诚心出售随时看房。|滨河小区| | 1室1厅 | 51.23平米 | 南 北 | 精装|高楼层(共6层)  1993年建板楼  -  |顺义城|161万|单价31427元/平米
顺义|顺义城|精装三居，格局合理，视野好，观景房|望潮家园| | 3室1厅 | 113.8平米 | 南 北 | 精装|高楼层(共18层)  2009年建板楼  -  |顺义城|335万|单价29438元/平米
顺义|顺义城|前进花园石门苑，精装修，中间楼层，学区房|前进花园石门苑| | 2室1厅 | 84.19平米 | 南 北 | 精装|中楼层(共6层)  2000年建板楼  -  |顺义城|276万|单价32783元/平米
顺义|顺义城|义宾南区 南北通透一居室 全明格局 业主急售|义宾南区| | 1室1厅 | 54.93平米 | 南 北 | 简装|高楼层(共5层)  1988年建板楼  -  |顺义城|164万|单价29857元/平米
顺义|顺义城|顺义金汉 精装婚房小三居 电梯 地铁 观景房|金汉绿港三区| | 3室2厅 | 94.06平米 | 北 南 | 其他|中楼层(共18层)  2008年建板楼  -  |顺义城|328万|单价34872元/平米
顺义|顺义城|滨河小区，精装修，全明户型，低总价的大一居|滨河小区| | 1室1厅 | 60.86平米 | 南 北 | 其他|高楼层(共6层)  1992年建板楼  -  |顺义城|175万|单价28755元/平米
顺义|顺义城|复式五居室  精装修  赠送大露台|双兴南区| | 5室2厅 | 173.9平米 | 南 北 | 精装|高楼层(共6层)  1995年建板楼  -  |顺义城|360万|单价20702元/平米
顺义|顺义城|经典三居 学区房 紧邻顺义公园 |裕龙一区| | 3室2厅 | 101.22平米 | 南 北 | 精装|高楼层(共6层)  1998年建板楼  -  |顺义城|320万|单价31615元/平米
顺义|顺义城|宏城花园 2室1厅 350万|宏城花园| | 2室1厅 | 113.1平米 | 南 北 | 简装|高楼层(共6层)  2005年建板楼  -  |顺义城|350万|单价30947元/平米
顺义|顺义城|裕龙五区 4室2厅 610万|裕龙五区| | 4室2厅 | 205.69平米 | 南 北 | 精装|高楼层(共5层)  2004年建板楼  -  |顺义城|610万|单价29657元/平米
顺义|顺义城|滨河小区 精装修 小区中间位置 业主诚心出售|滨河小区| | 2室1厅 | 79.46平米 | 南 北 | 精装|高楼层(共6层)  1993年建板楼  -  |顺义城|220万|单价27687元/平米
顺义|顺义城|顺义区 金汉绿港五区 精装修 纯正一居室 |金汉绿港五区| | 1室1厅 | 65平米 | 西北 | 精装|高楼层(共20层)  2010年建塔楼  -  |顺义城|228万|单价35077元/平米
顺义|顺义城|金汉绿港电梯中楼层 两居室 精装修|金汉绿港五区| | 2室1厅 | 87.19平米 | 南 | 精装|低楼层(共19层)  2010年建塔楼  -  |顺义城|305万|单价34982元/平米
顺义|顺义城|裕龙五区，观景房，婚房两居室，拎包入住，超值！|裕龙五区| | 2室1厅 | 97.25平米 | 南 | 精装|高楼层(共20层)  2004年建板塔结合  -  |顺义城|320万|单价32905元/平米
顺义|顺义城|此房满两年，送10平米地下室，南北通透，可以做阁楼。|宏城花园| | 2室1厅 | 104.35平米 | 南 北 | 精装|高楼层(共6层)  2002年建板楼  -  |顺义城|309万|单价29612元/平米
顺义|顺义城|地铁房 学区房  南北通透纯2居 精装修 中间楼层|前进花园一区| | 2室2厅 | 75.46平米 | 南 北 | 精装|中楼层(共6层)  2003年建板楼  -  |顺义城|239万|单价31673元/平米
顺义|顺义城|南北通透格局好，楼层好，视野开阔，采光充足。|金汉绿港四区| | 3室2厅 | 92平米 | 南 北 | 精装|低楼层(共20层)  2008年建板楼  -  |顺义城|335万|单价36414元/平米
顺义|顺义城|双兴北区 新楼房源 钢混结构 户型好|双兴北区| | 5室2厅 | 127平米 | 南 北 | 精装|高楼层(共6层)  2005年建板楼  -  |顺义城|330万|单价25985元/平米
顺义|顺义城|业主诚心出售，南北通透，简单装修，石园小学。|石园东区| | 1室1厅 | 64.75平米 | 南 北 | 简装|高楼层(共6层)  1994年建板楼  -  |顺义城|205万|单价31661元/平米
顺义|顺义城|望潮家园，电梯房，低总价大三居|望潮家园| | 3室1厅 | 115平米 | 南 北 | 简装|高楼层(共18层)  2009年建板楼  -  |顺义城|310万|单价26957元/平米
顺义|顺义城|裕龙三区 2室1厅 340万|裕龙三区| | 2室1厅 | 95平米 | 南 北 | 精装|中楼层(共11层)  2008年建板塔结合  -  |顺义城|340万|单价35790元/平米
顺义|顺义城|满两年，精装修，近地铁800米，重点学区|胜利小区| | 1室1厅 | 57平米 | 南 北 | 精装|高楼层(共6层)  1991年建板楼  -  |顺义城|171万|单价30000元/平米
顺义|顺义城|仓上小区 纯三居室 拎包入住 业主诚售|仓上小区| | 3室1厅 | 108平米 | 南 北 | 精装|高楼层(共6层)  1995年建板楼  -  |顺义城|270万|单价25000元/平米
顺义|顺义城|前进花园石门苑 精装两居 推荐婚房 地铁房|前进花园石门苑| | 2室1厅 | 87.99平米 | 南 北 | 精装|中楼层(共6层)  2002年建板楼  -  |顺义城|296万|单价33641元/平米
顺义|顺义城|西辛南区 紧邻西门 紧邻地铁 南北通透 |西辛南区| | 2室1厅 | 76.58平米 | 南 北 | 简装|中楼层(共5层)  1995年建板楼  -  |顺义城|225万|单价29382元/平米
顺义|顺义城|滨河小区 顶层带阁楼 送楼台 刚需首选|滨河小区| | 1室1厅 | 52平米 | 南 北 | 简装|高楼层(共6层)  1992年建板楼  -  |顺义城|150万|单价28847元/平米
顺义|顺义城|万科顶层送30平米露台 精装修 业主诚售！|万科四季花城| | 1室1厅 | 67.26平米 | 南 | 精装|高楼层(共15层)  2010年建板楼  -  |顺义城|300万|单价44604元/平米
顺义|顺义城|龙府花园 大三居 黄金楼层 诚心出售|龙府花园| | 3室2厅 | 113.59平米 | 南 北 | 其他|中楼层(共6层)  2001年建板楼  -  |顺义城|335万|单价29493元/平米
顺义|顺义城|改善性复式  精装修  学区地铁房|双兴北区| | 4室2厅 | 127平米 | 南 北 | 精装|高楼层(共6层)  2005年建板楼  -  |顺义城|338万|单价26615元/平米
顺义|顺义城|石园北区、业主诚意出售、精装修、拎包即住|石园北区| | 1室1厅 | 69.57平米 | 南 北 | 精装|高楼层(共6层)  1998年建板楼  -  |顺义城|210万|单价30186元/平米
顺义|顺义城|M15石门站 黄金楼层 正规两居 南北通透 业主诚售|前进花园一区| | 1室1厅 | 76.71平米 | 南 北 | 简装|中楼层(共6层)  2003年建板楼  -  |顺义城|215万|单价28028元/平米
顺义|顺义城|石园北区 3室2厅 325万|石园北区| | 3室2厅 | 130.45平米 | 南 北 | 简装|高楼层(共6层)  2001年建板楼  -  |顺义城|325万|单价24914元/平米
顺义|顺义城|石园北区 2室1厅 260万|石园北区| | 2室1厅 | 93.1平米 | 东北 | 简装|高楼层(共18层)  2003年建塔楼  -  |顺义城|260万|单价27927元/平米
顺义|顺义城|石园北区 3室2厅 320万|石园北区| | 3室2厅 | 128.72平米 | 南 北 | 简装|高楼层(共6层)  2000年建板楼  -  |顺义城|320万|单价24861元/平米
顺义|顺义城|刚需首选，满二年，带精装，交通便利，婚房首选户型。|金汉绿港五区| | 1室1厅 | 64平米 | 西北 | 精装|中楼层(共18层)  2011年建塔楼  -  |顺义城|228万|单价35625元/平米
顺义|顺义城|石园北区，低楼层，南北1居室，可优化为2居，免增值税|石园北区| | 1室1厅 | 70.58平米 | 南 北 | 简装|低楼层(共6层)  1996年建板楼  -  |顺义城|210万|单价29754元/平米
顺义|顺义城|绿港家园五区 精装两居 全明格局 电梯观景房|金汉绿港五区| | 2室2厅 | 79平米 | 南 东北 | 精装|中楼层(共20层)  2010年建塔楼  -  |顺义城|279万|单价35317元/平米
顺义|顺义城|红杉一品 3室2厅 525万|红杉一品| | 3室2厅 | 136平米 | 南 北 | 精装|高楼层(共16层)  2009年建板楼  -  |顺义城|525万|单价38603元/平米
顺义|顺义城|顺义城中城 紧邻西单国泰 举步就是石门地铁站400米|义宾南区| | 2室1厅 | 63.02平米 | 南 北 | 精装|中楼层(共6层)  1988年建板楼  -  |顺义城|195万|单价30943元/平米
顺义|顺义城|西辛南区 紧邻西辛小学和西辛幼儿园 距离地铁口500米|西辛南区| | 2室1厅 | 82平米 | 南 北 | 简装|低楼层(共6层)  1996年建板楼  -  |顺义城|250万|单价30488元/平米
顺义|顺义城|双兴南区 4室2厅 475万|双兴南区| | 4室2厅 | 190平米 | 南 北 | 其他|中楼层(共18层)  2005年建板塔结合  -  |顺义城|475万|单价25000元/平米
顺义|顺义城|幸福西区三居室 满五唯一电梯房|幸福西区| | 3室1厅 | 100.03平米 | 东 北 | 简装|高楼层(共24层)  2002年建塔楼  -  |顺义城|340万|单价33990元/平米
顺义|顺义城|站前东街 2室1厅 272万|站前东街| | 2室1厅 | 85平米 | 南 | 简装|中楼层(共6层)  1997年建板楼  -  |顺义城|272万|单价32000元/平米
顺义|顺义城|胜利小区 1室1厅 190万|胜利小区| | 1室1厅 | 59.67平米 | 南 北 | 简装|中楼层(共6层)  1991年建板楼  -  |顺义城|190万|单价31842元/平米
顺义|顺义城|户型方正  无浪费面积  低楼层|双兴南区| | 1室1厅 | 58.87平米 | 南 | 精装|低楼层(共6层)  1998年建板楼  -  |顺义城|177万|单价30067元/平米
顺义|顺义城|建新南区 1室1厅 185万|建新南区| | 1室1厅 | 51.87平米 | 东 北 | 简装|高楼层(共5层)  1987年建板楼  -  |顺义城|185万|单价35667元/平米
顺义|顺义城|西辛南区精装修客厅带边窗距离地铁400米|西辛南区| | 2室1厅 | 68.29平米 | 南 北 | 精装|高楼层(共6层)  1996年建板楼  -  |顺义城|195万|单价28555元/平米
顺义|顺义城|裕龙三区 2室1厅 420万|裕龙三区| | 2室1厅 | 91.62平米 | 南 北 | 简装|低楼层(共16层)  2008年建板塔结合  -  |顺义城|420万|单价45842元/平米
顺义|顺义城|望潮家园 4室3厅 520万|望潮家园| | 4室3厅 | 205平米 | 南 北 | 精装|高楼层(共19层)  2004年建塔楼  -  |顺义城|520万|单价25366元/平米
顺义|顺义城|金汉绿港五区，精装2居，南向户型|金汉绿港五区| | 2室1厅 | 86.98平米 | 南 | 精装|低楼层(共20层)  2010年建塔楼  -  |顺义城|295万|单价33916元/平米
顺义|顺义城|东兴二区 经典三居室 满五年唯一 黄金楼层|东兴二区| | 3室1厅 | 99.6平米 | 南 北 | 其他|中楼层(共6层)  1996年建板楼  -  |顺义城|278万|单价27912元/平米
顺义|顺义城|小户型  学区地铁房  看房方便|双兴南区| | 1室1厅 | 54.68平米 | 南 | 简装|中楼层(共6层)  1998年建板楼  -  |顺义城|168万|单价30725元/平米
顺义|顺义城|裕龙三区  经典一居  低楼层  |裕龙三区| | 1室1厅 | 66.68平米 | 南 | 精装|低楼层(共22层)  2008年建板塔结合  -  |顺义城|258万|单价38693元/平米
顺义|顺义城|黄金楼层 南北通透两居室 精装修婚房|前进花园牡丹苑| | 2室1厅 | 94平米 | 南 北 | 精装|中楼层(共6层)  2010年建板楼  -  |顺义城|345万|单价36703元/平米
顺义|顺义城|红杉一品 稀缺复式 精装修 看房随时|红杉一品| | 6室2厅 | 244.02平米 | 南 北 | 精装|高楼层(共17层)  2009年建板楼  -  |顺义城|750万|单价30736元/平米
顺义|顺义城|西辛南中心位置 黄金楼层 近地铁 南北通透|西辛南区| | 1室1厅 | 58.48平米 | 南 北 | 简装|中楼层(共5层)  1994年建板楼  -  |顺义城|180万|单价30780元/平米
顺义|顺义城|望朝家园  正规三居室   改善首选|望潮家园| | 3室1厅 | 124平米 | 南 北 | 简装|高楼层(共19层)  2004年建塔楼  -  |顺义城|320万|单价25807元/平米
顺义|顺义城|东兴一区 小区中间位置 中楼层 低总价|东兴一区| | 1室1厅 | 56平米 | 南 北 | 精装|中楼层(共6层)  1994年建板楼  -  |顺义城|185万|单价33036元/平米
顺义|顺义城|中间楼层，可隔成两居，业主诚售，学区房|滨河小区| | 2室1厅 | 60.02平米 | 南 北 | 简装|中楼层(共6层)  1993年建板楼  -  |顺义城|180万|单价29991元/平米
顺义|顺义城|胜利小区南北通精装修黄金二楼无物业。|胜利小区| | 1室1厅 | 57平米 | 南 北 | 精装|低楼层(共6层)  1991年建板楼  -  |顺义城|185万|单价32457元/平米
顺义|顺义城|精装一居室 西辛南区满2年原值高 可以赠送家具家电|西辛南区| | 1室1厅 | 62.38平米 | 南 北 | 精装|高楼层(共6层)  1995年建板楼  -  |顺义城|192万|单价30780元/平米
顺义|顺义城|精装两居，拎包入住。交通便利，配套完善，紧邻公园|金汉绿港五区| | 2室1厅 | 87平米 | 南 | 精装|中楼层(共20层)  2010年建塔楼  -  |顺义城|310万|单价35633元/平米
顺义|顺义城|婚房出售！重点东风学区房！正规两居室顺义滨河小区|滨河小区| | 2室1厅 | 72.86平米 | 南 北 | 精装|高楼层(共6层)  1993年建板楼  -  |顺义城|205万|单价28137元/平米
顺义|顺义城|金汉五区 全明一居 拎包入住 紧临潮白河公园|金汉绿港五区| | 1室1厅 | 65平米 | 东北 | 精装|高楼层(共20层)  2010年建塔楼  -  |顺义城|227万|单价34924元/平米
顺义|顺义城|精装修婚房首选，随时看房，刚需首选|仓上小区| | 2室1厅 | 64.85平米 | 南 北 | 其他|高楼层(共6层)  1992年建板楼  -  |顺义城|180万|单价27757元/平米
顺义|顺义城|顺义地铁附近 精装婚房2居  满二唯一！|石园东区| | 2室1厅 | 75.05平米 | 南 北 | 精装|高楼层(共6层)  1994年建板楼  -  |顺义城|240万|单价31979元/平米
顺义|顺义城|前进花园石门苑 中间楼层 紧邻地铁|前进花园石门苑| | 2室1厅 | 83.34平米 | 南 北 | 简装|中楼层(共6层)  2000年建板楼  -  |顺义城|265万|单价31798元/平米
顺义|顺义城|近地铁 满五唯一 婚房首次置业首选|东兴二区| | 1室1厅 | 71.23平米 | 南 北 | 精装|高楼层(共6层)  2001年建板楼  -  |顺义城|210万|单价29482元/平米
顺义|顺义城|裕龙五区双露台观景窗，送装修直接入住|裕龙五区| | 3室2厅 | 163.3平米 | 南 北 | 毛坯|高楼层(共15层)  2004年建板塔结合  -  |顺义城|498万|单价30497元/平米
顺义|顺义城|正规两居，满五公房！南北通透！|西辛北区| | 2室1厅 | 74.24平米 | 北 南 | 简装|中楼层(共5层)  1995年建板楼  -  |顺义城|220万|单价29634元/平米
顺义|顺义城|滨河小区 3室1厅 280万|滨河小区| | 3室1厅 | 91.59平米 | 南 北 | 精装|中楼层(共6层)  1994年建板楼  -  |顺义城|280万|单价30572元/平米
顺义|顺义城|龙府花园 3室1厅 355万|龙府花园| | 3室1厅 | 129.28平米 | 南 北 | 精装|中楼层(共6层)  2001年建板楼  -  |顺义城|355万|单价27460元/平米
顺义|顺义城|滨河小区  正规两居室 业主诚心出售|滨河小区| | 2室1厅 | 84.29平米 | 北 南 | 简装|高楼层(共6层)  1996年建板楼  -  |顺义城|185万|单价21949元/平米
顺义|顺义城|免营业税+南北通透+大3居+总价低+70年产权|前进花园一区| | 3室1厅 | 84平米 | 南 北 | 简装|地下室(共6层)  2003年建板楼  -  |顺义城|132万|单价15715元/平米
顺义|顺义城|金汉三区，通透一居室，全天采光，无遮挡，全明格局|金汉绿港三区| | 1室1厅 | 66.99平米 | 东南 | 精装|低楼层(共18层)  2008年建板楼  -  |顺义城|248万|单价37021元/平米
顺义|顺义城|隔断两居室 总价低 配套成熟 学区房|双兴南区| | 2室1厅 | 76.7平米 | 南 北 | 简装|地下室(共6层)  1997年建板楼  -  |顺义城|130万|单价16950元/平米
顺义|顺义城|幸福西区 带电梯 满五年唯一 地铁300米 生活便利|幸福西区| | 2室1厅 | 86.25平米 | 东 南 | 精装|低楼层(共24层)  2002年建塔楼  -  |顺义城|265万|单价30725元/平米
